node_id,node_type,lat,lng,first_open_year,serves_route,is_merged,merged_with,country,city,pop_2026,pop_bracket
RELAY_2029_70,RELAY_HUB,46.068324064285335,7.913510834669735,2029,CAND_PL_lodz__METRO_ES_carabanchel; CAND_PL_lodz__METRO_ES_puente_de_vallecas; CAND_PL_lodz__METRO_ES_mostoles; CAND_PL_lodz__METRO_ES_alcala_de_henares; CAND_PL_lodz__METRO_ES_fuenlabrada; CAND_PL_lodz__METRO_ES_leganes; CAND_PL_lodz__METRO_ES_alcorcon; CAND_PL_lodz__METRO_ES_getafe; CAND_PL_lodz__NONMETRO_ES,False,,,,,
RELAY_2029_71,RELAY_HUB,44.4048,8.94439,2029,CAND_PL_lodz__METRO_ES_almeria,True,METRO_IT_genoa,,,,
RELAY_2029_72,RELAY_HUB,49.530833333333334,13.665401666666668,2029,CAND_PL_lodz__METRO_CH_zurich; CAND_PL_lodz__METRO_CH_basel; CAND_PL_lodz__METRO_CH_bern,False,,,,,
RELAY_2029_73,RELAY_HUB,58.2159710421048,23.6004899094014,2029,CAND_PL_lodz__NONMETRO_FI,False,,,,,
RELAY_2029_74,RELAY_HUB,58.3405174439045,16.23019260680805,2029,CAND_PL_lodz__NONMETRO_NO,False,,,,,
RELAY_2029_75,RELAY_HUB,57.01798327096845,17.1892695536118,2029,CAND_PL_lodz__NONMETRO_SE,False,,,,,
RELAY_2029_76,RELAY_HUB,45.47070597084568,0.30298883138364124,2029,CAND_ES_madrid__METRO_BE_brussels; CAND_ES_madrid__METRO_BE_charleroi; CAND_ES_madrid__METRO_FR_valenciennes; CAND_ES_madrid__NONMETRO_BE,False,,,,,
RELAY_2029_77,RELAY_HUB,43.6109,3.87723,2029,CAND_ES_madrid__METRO_DE_munich,True,METRO_FR_montpellier,,,,
RELAY_2029_78,RELAY_HUB,47.25473333333333,3.6425033333333334,2029,CAND_ES_madrid__METRO_DE_kiel; CAND_ES_madrid__METRO_DE_luebeck; CAND_ES_madrid__METRO_DE_rostock,False,,,,,
RELAY_2029_79,RELAY_HUB,44.82455,1.6536300000000002,2029,CAND_ES_madrid__METRO_DE_saarbruecken,False,,,,,
RELAY_2029_80,RELAY_HUB,48.0287,4.54027,2029,CAND_ES_madrid__METRO_DK_copenhagen; CAND_ES_madrid__METRO_SE_malmo,False,,,,,
RELAY_2029_81,RELAY_HUB,48.8534,2.3488,2029,CAND_ES_madrid__METRO_DK_arhus; CAND_ES_madrid__NONMETRO_DK,True,METRO_FR_paris,,,,
RELAY_2029_82,RELAY_HUB,50.35,3.53333,2029,CAND_ES_madrid__METRO_NO_oslo,True,METRO_FR_valenciennes,,,,
RELAY_2029_83,RELAY_HUB,50.40475,0.8107950000000002,2029,CAND_ES_madrid__METRO_NO_bergen,False,,,,,
RELAY_2029_84,RELAY_HUB,46.2022,6.14569,2029,CAND_ES_madrid__METRO_PL_wroclaw,True,METRO_CH_geneva,,,,
RELAY_2029_85,RELAY_HUB,49.2326,7.00982,2029,CAND_ES_madrid__METRO_SE_stockholm,True,METRO_DE_saarbruecken,,,,
RELAY_2029_86,RELAY_HUB,49.25,4.03333,2029,CAND_ES_madrid__METRO_SE_gothenburg,True,METRO_FR_reims,,,,
RELAY_2029_87,RELAY_HUB,43.297,5.38107,2029,CAND_ES_madrid__METRO_AT_graz; CAND_ES_madrid__NONMETRO_AT,True,METRO_FR_marseille,,,,
RELAY_2029_88,RELAY_HUB,43.9483,4.80892,2029,CAND_ES_madrid__METRO_AT_linz,True,METRO_FR_avignon,,,,
RELAY_2029_89,RELAY_HUB,42.40465,2.1316016666666666,2029,CAND_ES_madrid__METRO_FR_nice; CAND_ES_madrid__METRO_IT_turin; CAND_ES_madrid__METRO_IT_genoa,False,,,,,
RELAY_2029_90,RELAY_HUB,43.6043,1.44367,2029,CAND_ES_madrid__METRO_FR_grenoble; CAND_ES_madrid__METRO_CH_geneva,True,METRO_FR_toulouse,,,,
RELAY_2029_91,RELAY_HUB,46.89695961561705,-5.2330394935847915,2029,CAND_ES_madrid__METRO_IE_dublin; CAND_ES_madrid__METRO_IE_dun_laoghaire; CAND_ES_madrid__NONMETRO_IE,False,,,,,
RELAY_2029_92,RELAY_HUB,46.157250000000005,-6.086585,2029,CAND_ES_madrid__METRO_IE_cork,False,,,,,
RELAY_2029_93,RELAY_HUB,42.97772777777777,2.9774355555555556,2029,CAND_ES_madrid__METRO_IT_milan; CAND_ES_madrid__METRO_IT_bergamo; CAND_ES_madrid__METRO_IT_busto_arsizio; CAND_ES_madrid__METRO_IT_verona; CAND_ES_madrid__METRO_IT_seregno; CAND_ES_madrid__METRO_IT_brescia; CAND_ES_madrid__METRO_IT_como; CAND_ES_madrid__METRO_IT_parma; CAND_ES_madrid__METRO_IT_lecco,False,,,,,
RELAY_2029_94,RELAY_HUB,40.74645833333333,5.126261666666666,2029,CAND_ES_madrid__METRO_IT_naples; CAND_ES_madrid__METRO_IT_latina; CAND_ES_madrid__METRO_IT_caserta; CAND_ES_madrid__METRO_IT_salerno; CAND_ES_madrid__METRO_IT_nola; CAND_ES_madrid__METRO_ES_latina,False,,,,,
RELAY_2029_95,RELAY_HUB,39.274249999999995,4.81652,2029,CAND_ES_madrid__METRO_IT_palermo,False,,,,,
RELAY_2029_96,RELAY_HUB,42.595592857142854,3.883177142857143,2029,CAND_ES_madrid__METRO_IT_bologna; CAND_ES_madrid__METRO_IT_florence; CAND_ES_madrid__METRO_IT_padova; CAND_ES_madrid__METRO_IT_treviso; CAND_ES_madrid__METRO_IT_modena; CAND_ES_madrid__METRO_IT_vicenza; CAND_ES_madrid__METRO_IT_prato,False,,,,,
RELAY_2029_97,RELAY_HUB,40.68995,6.546086666666667,2029,CAND_ES_madrid__METRO_IT_bari; CAND_ES_madrid__METRO_IT_taranto; CAND_ES_madrid__METRO_IT_barletta,False,,,,,
RELAY_2029_98,RELAY_HUB,39.17435,5.86277,2029,CAND_ES_madrid__METRO_IT_catania; CAND_ES_madrid__METRO_IT_messina; CAND_ES_madrid__METRO_IT_reggio_calabria,False,,,,,
RELAY_2029_99,RELAY_HUB,41.465486674168346,4.858117941040625,2029,CAND_ES_madrid__METRO_IT_pescara; CAND_ES_madrid__NONMETRO_IT,False,,,,,
RELAY_2029_100,RELAY_HUB,43.297,5.38107,2029,CAND_ES_madrid__METRO_IT_trieste,True,METRO_FR_marseille,,,,
RELAY_2029_101,RELAY_HUB,34.350224999999995,-9.76828,2029,CAND_ES_madrid__METRO_ES_las_palmas_de_gran_canaria; CAND_ES_madrid__METRO_ES_santa_cruz_de_tenerife,False,,,,,
RELAY_2029_102,RELAY_HUB,52.374,4.88969,2029,CAND_ES_madrid__NONMETRO_NO,True,METRO_NL_amsterdam,,,,
RELAY_2030_0,RELAY_HUB,55.34879074054887,15.962485281986499,2030,CAND_DE_koeln__METRO_EE_tallinn; CAND_DE_koeln__METRO_FI_helsinki; CAND_DE_koeln__METRO_FI_espoo; CAND_DE_koeln__METRO_FI_vantaa; CAND_DE_koeln__NONMETRO_EE,False,,,,,
RELAY_2030_1,RELAY_HUB,55.91675,15.0293,2030,CAND_DE_koeln__METRO_FI_tampere; CAND_DE_koeln__METRO_FI_turku; CAND_PL_lodz__METRO_NO_oslo,False,,,,,
RELAY_2030_2,RELAY_HUB,53.893529269950974,16.00846264376515,2030,CAND_DE_koeln__METRO_LV_riga; CAND_DE_koeln__NONMETRO_LV,False,,,,,
RELAY_2030_3,RELAY_HUB,52.93737219379003,15.61432342798385,2030,CAND_DE_koeln__METRO_LT_vilnius; CAND_DE_koeln__METRO_LT_kaunas; CAND_DE_koeln__NONMETRO_LT,False,,,,,
RELAY_2030_4,RELAY_HUB,53.4289,14.553,2030,CAND_DE_koeln__METRO_LT_klaipeda,True,METRO_PL_szczecin,,,,
RELAY_2030_5,RELAY_HUB,55.423,8.84805,2030,CAND_DE_koeln__METRO_NO_oslo,False,,,,,
RELAY_2030_6,RELAY_HUB,55.66315,6.137075,2030,CAND_DE_koeln__METRO_NO_bergen,False,,,,,
RELAY_2030_7,RELAY_HUB,51.0509,13.7383,2030,CAND_DE_koeln__METRO_PL_warsaw; CAND_DE_koeln__METRO_PL_lublin; CAND_DE_koeln__METRO_PL_radom; CAND_DE_koeln__METRO_PL_mokotow; CAND_DE_koeln__METRO_PL_kielce; CAND_DE_koeln__METRO_PL_praga_poludnie; CAND_IT_rome__NONMETRO_SE,True,METRO_DE_dresden,,,,
RELAY_2030_8,RELAY_HUB,50.8357,12.9292,2030,CAND_DE_koeln__METRO_PL_krakow; CAND_PL_lodz__METRO_DE_freiburg; CAND_PL_lodz__METRO_DE_saarbruecken; CAND_PL_lodz__METRO_LU_luxembourg; CAND_PL_lodz__NONMETRO_LU,True,METRO_DE_chemnitz,,,,
RELAY_2030_9,RELAY_HUB,52.0333,15.05715,2030,CAND_DE_koeln__METRO_PL_bialystok,False,,,,,
RELAY_2030_10,RELAY_HUB,52.4772,13.4313,2030,CAND_DE_koeln__METRO_PL_olsztyn,True,METRO_DE_neukoelln,,,,
RELAY_2030_11,RELAY_HUB,55.6759,12.5655,2030,CAND_DE_koeln__METRO_SE_stockholm,True,METRO_DK_copenhagen,,,,
RELAY_2030_12,RELAY_HUB,52.15535961561705,0.09324050641520835,2030,CAND_DE_koeln__METRO_IE_dublin; CAND_DE_koeln__METRO_IE_dun_laoghaire; CAND_DE_koeln__NONMETRO_IE,False,,,,,
RELAY_2030_13,RELAY_HUB,51.41565,-0.7603050000000002,2030,CAND_DE_koeln__METRO_IE_cork,False,,,,,
RELAY_2030_14,RELAY_HUB,45.5356,10.2147,2030,CAND_DE_koeln__METRO_IT_naples; CAND_DE_koeln__METRO_IT_latina; CAND_DE_koeln__METRO_IT_caserta; CAND_DE_koeln__METRO_IT_salerno; CAND_DE_koeln__METRO_IT_nola; CAND_DE_koeln__METRO_ES_latina; CAND_PL_lodz__METRO_ES_barcelona; CAND_PL_lodz__METRO_ES_palma; CAND_PL_lodz__METRO_ES_eixample; CAND_PL_lodz__METRO_ES_lhospitalet_de_llobregat; CAND_PL_lodz__METRO_ES_sant_marti; CAND_PL_lodz__METRO_ES_sants_montjuic; CAND_PL_lodz__METRO_ES_castello_de_la_plana; CAND_PL_lodz__METRO_ES_horta_guinardo; CAND_IT_rome__METRO_DE_frankfurt_am_main; CAND_IT_rome__METRO_DE_bonn; CAND_IT_rome__METRO_DE_wiesbaden; CAND_IT_rome__METRO_DE_mainz; CAND_IT_rome__METRO_DE_saarbruecken,True,METRO_IT_brescia,,,,
RELAY_2030_15,RELAY_HUB,44.7994,10.3262,2030,CAND_DE_koeln__METRO_IT_palermo; CAND_DE_koeln__METRO_IT_catania; CAND_PL_lodz__METRO_ES_alicante; CAND_PL_lodz__METRO_ES_cartagena,True,METRO_IT_parma,,,,
RELAY_2030_16,RELAY_HUB,45.6667,12.2416,2030,CAND_DE_koeln__METRO_IT_bari; CAND_DE_koeln__METRO_IT_taranto; CAND_DE_koeln__METRO_IT_barletta; CAND_IT_rome__METRO_DE_leipzig; CAND_IT_rome__METRO_DE_chemnitz; CAND_IT_rome__METRO_DE_halle_saale; CAND_IT_rome__METRO_DE_erfurt; CAND_IT_rome__NONMETRO_DE,True,METRO_IT_treviso,,,,
RELAY_2030_17,RELAY_HUB,45.0705,7.68682,2030,CAND_DE_koeln__METRO_IT_cagliari; CAND_PL_lodz__METRO_ES_cordoba; CAND_PL_lodz__METRO_ES_granada; CAND_PL_lodz__METRO_ES_albacete; CAND_ES_madrid__METRO_PL_krakow; CAND_ES_madrid__METRO_PL_katowice; CAND_ES_madrid__METRO_PL_czestochowa; CAND_ES_madrid__METRO_PL_sosnowiec; CAND_ES_madrid__METRO_PL_kielce; CAND_ES_madrid__METRO_PL_gliwice; CAND_ES_madrid__METRO_PL_zabrze; CAND_ES_madrid__METRO_PL_bytom; CAND_ES_madrid__METRO_PL_bielsko_biala; CAND_ES_madrid__METRO_CZ_ostrava; CAND_ES_madrid__NONMETRO_SK; CAND_IT_rome__METRO_FR_paris; CAND_IT_rome__METRO_FR_reims; CAND_IT_rome__METRO_FR_cergy_pontoise,True,METRO_IT_turin,,,,
RELAY_2030_18,RELAY_HUB,46.72048166724372,10.15007311084928,2030,CAND_DE_koeln__METRO_IT_pescara; CAND_DE_koeln__NONMETRO_IT; CAND_PL_lodz__METRO_ES_badalona; CAND_PL_lodz__METRO_ES_terrassa; CAND_PL_lodz__METRO_ES_sabadell; CAND_PL_lodz__METRO_ES_nou_barris; CAND_ES_madrid__METRO_PL_bialystok; CAND_IT_rome__METRO_DE_duesseldorf; CAND_IT_rome__METRO_DE_dortmund; CAND_IT_rome__METRO_DE_essen; CAND_IT_rome__METRO_DE_hannover; CAND_IT_rome__METRO_DE_duisburg; CAND_IT_rome__METRO_DE_bochum; CAND_IT_rome__METRO_DE_bochum_hordel; CAND_IT_rome__METRO_DE_wuppertal; CAND_IT_rome__METRO_DE_bielefeld; CAND_IT_rome__METRO_DE_muenster; CAND_IT_rome__METRO_DE_gelsenkirchen; CAND_IT_rome__METRO_DE_oberhausen; CAND_IT_rome__METRO_DE_hagen; CAND_IT_rome__METRO_DE_kassel; CAND_IT_rome__METRO_DE_hamm; CAND_IT_rome__METRO_DE_herne; CAND_IT_rome__METRO_DE_muelheim; CAND_IT_rome__METRO_DE_osnabrueck; CAND_IT_rome__METRO_DE_solingen,False,,,,,
RELAY_2030_19,RELAY_HUB,44.4938,11.3387,2030,CAND_DE_koeln__METRO_IT_messina; CAND_DE_koeln__METRO_IT_reggio_calabria,True,METRO_IT_bologna,,,,
RELAY_2030_20,RELAY_HUB,44.8404,-0.5805,2030,CAND_DE_koeln__METRO_PT_lisbon; CAND_DE_koeln__METRO_PT_amadora; CAND_DE_koeln__NONMETRO_PT; CAND_ES_madrid__METRO_FR_paris; CAND_ES_madrid__METRO_FR_rouen; CAND_ES_madrid__METRO_FR_le_havre; CAND_ES_madrid__METRO_FR_cergy_pontoise,True,METRO_FR_bordeaux,,,,
RELAY_2030_21,RELAY_HUB,45.87148,-0.513273,2030,CAND_DE_koeln__METRO_PT_porto; CAND_DE_koeln__METRO_ES_vigo; CAND_ES_madrid__METRO_BE_gent; CAND_ES_madrid__METRO_FR_lille; CAND_ES_madrid__METRO_FR_bethune,False,,,,,
RELAY_2030_22,RELAY_HUB,45.7485,4.84671,2030,CAND_DE_koeln__METRO_ES_barcelona; CAND_DE_koeln__METRO_ES_eixample; CAND_DE_koeln__METRO_ES_lhospitalet_de_llobregat; CAND_DE_koeln__METRO_ES_sant_marti; CAND_DE_koeln__METRO_ES_badalona; CAND_DE_koeln__METRO_ES_terrassa; CAND_DE_koeln__METRO_ES_sabadell; CAND_DE_koeln__METRO_ES_sants_montjuic; CAND_DE_koeln__METRO_ES_horta_guinardo; CAND_DE_koeln__METRO_ES_nou_barris; CAND_PL_lodz__METRO_PT_porto; CAND_ES_madrid__METRO_DE_berlin; CAND_ES_madrid__METRO_DE_leipzig; CAND_ES_madrid__METRO_DE_dresden; CAND_ES_madrid__METRO_DE_chemnitz; CAND_ES_madrid__METRO_DE_halle_saale; CAND_ES_madrid__METRO_DE_magdeburg; CAND_ES_madrid__METRO_DE_neue_neustadt; CAND_ES_madrid__METRO_DE_neukoelln,True,METRO_FR_lyon,,,,
RELAY_2030_23,RELAY_HUB,45.170264705525376,2.9459852800015462,2030,CAND_DE_koeln__METRO_ES_valencia; CAND_DE_koeln__METRO_ES_alicante; CAND_DE_koeln__METRO_ES_elche; CAND_DE_koeln__METRO_ES_castello_de_la_plana; CAND_DE_koeln__METRO_ES_albacete; CAND_ES_madrid__METRO_DE_frankfurt_am_main; CAND_ES_madrid__METRO_DE_stuttgart; CAND_ES_madrid__METRO_DE_nuernberg; CAND_ES_madrid__METRO_DE_mannheim; CAND_ES_madrid__METRO_DE_wiesbaden; CAND_ES_madrid__METRO_DE_erfurt; CAND_ES_madrid__METRO_DE_kassel; CAND_ES_madrid__METRO_DE_mainz; CAND_ES_madrid__NONMETRO_DE,False,,,,,
RELAY_2030_24,RELAY_HUB,46.74070333333332,2.9651089999999996,2030,CAND_DE_koeln__METRO_ES_zaragoza; CAND_DE_koeln__METRO_ES_pamplona; CAND_ES_madrid__METRO_DE_hamburg; CAND_ES_madrid__METRO_DE_bremen; CAND_ES_madrid__METRO_DE_hannover; CAND_ES_madrid__METRO_DE_wandsbek; CAND_ES_madrid__METRO_DE_bielefeld; CAND_ES_madrid__METRO_DE_marienthal; CAND_ES_madrid__METRO_DE_hamburg_nord; CAND_ES_madrid__METRO_DE_eimsbuettel; CAND_ES_madrid__METRO_DE_altona; CAND_ES_madrid__METRO_DE_braunschweig; CAND_ES_madrid__METRO_DE_hamburg_mitte; CAND_ES_madrid__METRO_DE_harburg; CAND_ES_madrid__METRO_DE_osnabrueck,False,,,,,
RELAY_2030_25,RELAY_HUB,44.20807,0.6828450000000001,2030,CAND_DE_koeln__METRO_ES_sevilla; CAND_DE_koeln__METRO_ES_malaga; CAND_DE_koeln__METRO_ES_cordoba; CAND_DE_koeln__METRO_ES_jerez_de_la_frontera; CAND_ES_madrid__METRO_FR_reims,False,,,,,
RELAY_2030_26,RELAY_HUB,44.347757142857134,2.6229728571428574,2030,CAND_DE_koeln__METRO_ES_murcia; CAND_DE_koeln__METRO_ES_cartagena; CAND_ES_madrid__METRO_DE_karlsruhe; CAND_ES_madrid__METRO_DE_augsburg; CAND_ES_madrid__METRO_DE_freiburg; CAND_ES_madrid__METRO_FR_strasbourg; CAND_ES_madrid__METRO_CH_zurich,False,,,,,
RELAY_2030_27,RELAY_HUB,45.1716,5.72239,2030,CAND_DE_koeln__METRO_ES_palma; CAND_PL_lodz__METRO_PT_lisbon; CAND_PL_lodz__METRO_PT_amadora; CAND_PL_lodz__NONMETRO_PT; CAND_ES_madrid__METRO_CZ_prague; CAND_ES_madrid__METRO_CZ_pilsen; CAND_IT_rome__METRO_FR_rennes,True,METRO_FR_grenoble,,,,
RELAY_2030_28,RELAY_HUB,39.608625,-4.442,2030,CAND_DE_koeln__METRO_ES_las_palmas_de_gran_canaria; CAND_DE_koeln__METRO_ES_santa_cruz_de_tenerife,False,,,,,
RELAY_2030_29,RELAY_HUB,47.04503485585639,1.948816439905703,2030,CAND_DE_koeln__METRO_ES_bilbao; CAND_DE_koeln__METRO_ES_gasteiz_/_vitoria; CAND_DE_koeln__METRO_ES_san_sebastian; CAND_DE_koeln__METRO_ES_santander; CAND_DE_koeln__METRO_ES_burgos; CAND_ES_madrid__METRO_NL_groningen; CAND_IT_rome__METRO_IE_cork; CAND_IT_rome__NONMETRO_IE,False,,,,,
RELAY_2030_30,RELAY_HUB,45.985032313275774,1.2878450216686408,2030,CAND_DE_koeln__METRO_ES_valladolid; CAND_DE_koeln__METRO_ES_ciudad_lineal; CAND_DE_koeln__METRO_ES_fuencarral_el_pardo; CAND_ES_madrid__METRO_BE_antwerp; CAND_ES_madrid__METRO_DE_duesseldorf; CAND_ES_madrid__METRO_DE_dortmund; CAND_ES_madrid__METRO_DE_essen; CAND_ES_madrid__METRO_DE_duisburg; CAND_ES_madrid__METRO_DE_bochum; CAND_ES_madrid__METRO_DE_bochum_hordel; CAND_ES_madrid__METRO_DE_wuppertal; CAND_ES_madrid__METRO_DE_muenster; CAND_ES_madrid__METRO_DE_gelsenkirchen; CAND_ES_madrid__METRO_DE_aachen; CAND_ES_madrid__METRO_DE_moenchengladbach; CAND_ES_madrid__METRO_DE_krefeld; CAND_ES_madrid__METRO_DE_oberhausen; CAND_ES_madrid__METRO_DE_hagen; CAND_ES_madrid__METRO_DE_hamm; CAND_ES_madrid__METRO_DE_herne; CAND_ES_madrid__METRO_DE_muelheim; CAND_ES_madrid__METRO_DE_solingen; CAND_ES_madrid__METRO_NL_amsterdam; CAND_ES_madrid__METRO_NL_rotterdam; CAND_ES_madrid__METRO_NL_the_hague; CAND_ES_madrid__METRO_NL_utrecht; CAND_ES_madrid__METRO_NL_eindhoven; CAND_ES_madrid__METRO_NL_tilburg; CAND_ES_madrid__METRO_NL_almere_stad; CAND_ES_madrid__METRO_NL_breda; CAND_ES_madrid__NONMETRO_NL,False,,,,,
RELAY_2030_31,RELAY_HUB,47.3948,0.70398,2030,CAND_DE_koeln__METRO_ES_gijon; CAND_DE_koeln__METRO_ES_oviedo,True,METRO_FR_tours,,,,
RELAY_2030_32,RELAY_HUB,45.54416350550438,1.5293656235449757,2030,CAND_DE_koeln__METRO_ES_carabanchel; CAND_DE_koeln__METRO_ES_puente_de_vallecas; CAND_DE_koeln__METRO_ES_mostoles; CAND_DE_koeln__METRO_ES_alcala_de_henares; CAND_DE_koeln__METRO_ES_fuenlabrada; CAND_DE_koeln__METRO_ES_leganes; CAND_DE_koeln__METRO_ES_alcorcon; CAND_DE_koeln__METRO_ES_getafe; CAND_DE_koeln__NONMETRO_ES; CAND_ES_madrid__METRO_BE_liege; CAND_ES_madrid__METRO_DE_bonn; CAND_ES_madrid__METRO_LU_luxembourg; CAND_ES_madrid__NONMETRO_LU,False,,,,,
RELAY_2030_33,RELAY_HUB,47.4738,-0.54774,2030,CAND_DE_koeln__METRO_ES_a_coruna,True,METRO_FR_angers,,,,
RELAY_2030_34,RELAY_HUB,43.6043,1.44367,2030,CAND_DE_koeln__METRO_ES_granada; CAND_DE_koeln__METRO_ES_almeria; CAND_ES_madrid__METRO_CH_basel; CAND_ES_madrid__METRO_CH_lausanne; CAND_ES_madrid__METRO_CH_bern; CAND_ES_madrid__NONMETRO_CH,True,METRO_FR_toulouse,,,,
RELAY_2030_35,RELAY_HUB,47.0667,15.45,2030,CAND_DE_koeln__METRO_BG_sofia; CAND_DE_koeln__METRO_BG_plovdiv; CAND_DE_koeln__NONMETRO_BG; CAND_PL_lodz__NONMETRO_IT; CAND_IT_rome__METRO_PL_wroclaw; CAND_IT_rome__METRO_PL_poznan; CAND_IT_rome__METRO_PL_bydgoszcz; CAND_IT_rome__METRO_PL_czestochowa; CAND_IT_rome__METRO_PL_torun; CAND_IT_rome__NONMETRO_PL,True,METRO_AT_graz,,,,
RELAY_2030_36,RELAY_HUB,47.04589166666667,17.303837500000004,2030,CAND_DE_koeln__METRO_BG_varna; CAND_DE_koeln__METRO_BG_burgas; CAND_DE_koeln__METRO_RO_constanta; CAND_PL_lodz__METRO_IT_pescara; CAND_PL_lodz__METRO_IT_barletta; CAND_PL_lodz__METRO_HR_split; CAND_IT_rome__METRO_PL_warsaw; CAND_IT_rome__METRO_PL_lublin; CAND_IT_rome__METRO_PL_bialystok; CAND_IT_rome__METRO_PL_radom; CAND_IT_rome__METRO_PL_mokotow; CAND_IT_rome__METRO_PL_praga_poludnie,False,,,,,
RELAY_2030_37,RELAY_HUB,48.1374,11.5755,2030,CAND_DE_koeln__METRO_HR_split; CAND_PL_lodz__METRO_FR_marseille; CAND_PL_lodz__METRO_FR_toulon; CAND_PL_lodz__METRO_FR_montpellier; CAND_PL_lodz__METRO_FR_avignon; CAND_ES_madrid__METRO_LT_vilnius; CAND_IT_rome__METRO_DE_hamburg; CAND_IT_rome__METRO_DE_wandsbek; CAND_IT_rome__METRO_DE_marienthal; CAND_IT_rome__METRO_DE_hamburg_nord; CAND_IT_rome__METRO_DE_eimsbuettel; CAND_IT_rome__METRO_DE_altona; CAND_IT_rome__METRO_DE_braunschweig; CAND_IT_rome__METRO_DE_hamburg_mitte; CAND_IT_rome__METRO_DE_magdeburg; CAND_IT_rome__METRO_DE_neue_neustadt; CAND_IT_rome__METRO_DE_luebeck; CAND_IT_rome__METRO_DE_harburg,True,METRO_DE_munich,,,,
RELAY_2030_38,RELAY_HUB,43.140628303253145,20.10620795389431,2030,CAND_DE_koeln__METRO_CY_nicosia; CAND_DE_koeln__NONMETRO_CY; CAND_IT_rome__METRO_BG_varna; CAND_IT_rome__METRO_RO_bucharest; CAND_IT_rome__METRO_RO_constanta; CAND_IT_rome__METRO_RO_galati; CAND_IT_rome__METRO_RO_braila,False,,,,,
RELAY_2030_39,RELAY_HUB,44.495200000000004,14.989616666666668,2030,CAND_DE_koeln__METRO_GR_athens; CAND_DE_koeln__METRO_GR_patras; CAND_DE_koeln__METRO_GR_piraeus,False,,,,,
RELAY_2030_40,RELAY_HUB,45.8144,15.978,2030,CAND_DE_koeln__METRO_GR_thessaloniki; CAND_PL_lodz__METRO_IT_cagliari; CAND_IT_rome__METRO_PL_katowice; CAND_IT_rome__METRO_PL_sosnowiec; CAND_IT_rome__METRO_PL_gliwice; CAND_IT_rome__METRO_PL_zabrze; CAND_IT_rome__METRO_PL_bytom; CAND_IT_rome__METRO_PL_bielsko_biala; CAND_IT_rome__METRO_CZ_ostrava,True,METRO_HR_zagreb,,,,
RELAY_2030_41,RELAY_HUB,49.7475,13.3776,2030,CAND_DE_koeln__METRO_HU_budapest; CAND_DE_koeln__METRO_HU_miskolc; CAND_DE_koeln__NONMETRO_HU; CAND_PL_lodz__METRO_FR_lyon; CAND_PL_lodz__METRO_CH_geneva; CAND_PL_lodz__METRO_CH_basel; CAND_PL_lodz__METRO_CH_lausanne; CAND_PL_lodz__METRO_CH_bern; CAND_PL_lodz__NONMETRO_CH; CAND_IT_rome__METRO_DK_copenhagen; CAND_IT_rome__METRO_SE_malmo,True,METRO_CZ_pilsen,,,,
RELAY_2030_42,RELAY_HUB,48.3064,14.2861,2030,CAND_DE_koeln__METRO_HU_debrecen; CAND_DE_koeln__METRO_RO_oradea; CAND_DE_koeln__METRO_RO_arad; CAND_DE_koeln__METRO_SK_kosice; CAND_PL_lodz__METRO_IT_milan; CAND_PL_lodz__METRO_IT_bergamo; CAND_PL_lodz__METRO_IT_busto_arsizio; CAND_PL_lodz__METRO_IT_seregno; CAND_PL_lodz__METRO_IT_brescia; CAND_PL_lodz__METRO_IT_como; CAND_PL_lodz__METRO_IT_lecco; CAND_PL_lodz__METRO_CH_zurich,True,METRO_AT_linz,,,,
RELAY_2030_43,RELAY_HUB,48.3064,14.2861,2030,CAND_DE_koeln__METRO_HU_szeged; CAND_DE_koeln__METRO_RO_timisoara; CAND_PL_lodz__METRO_FR_grenoble; CAND_PL_lodz__METRO_IT_turin; CAND_PL_lodz__METRO_IT_genoa,True,METRO_AT_linz,,,,
RELAY_2030_44,RELAY_HUB,48.1612,16.3823,2030,CAND_DE_koeln__METRO_RO_bucharest; CAND_DE_koeln__METRO_RO_brasov; CAND_DE_koeln__METRO_RO_ploiesti; CAND_DE_koeln__METRO_RO_pitesti; CAND_IT_rome__METRO_PL_olsztyn,True,METRO_AT_favoriten,,,,
RELAY_2030_45,RELAY_HUB,49.1952,16.608,2030,CAND_DE_koeln__METRO_RO_iasi; CAND_DE_koeln__METRO_RO_bacau; CAND_IT_rome__METRO_LT_klaipeda,True,METRO_CZ_brno,,,,
RELAY_2030_46,RELAY_HUB,48.3064,14.2861,2030,CAND_DE_koeln__METRO_RO_cluj_napoca; CAND_DE_koeln__NONMETRO_RO; CAND_PL_lodz__METRO_IT_verona; CAND_PL_lodz__METRO_IT_modena; CAND_PL_lodz__METRO_IT_parma; CAND_IT_rome__METRO_PL_gdynia,True,METRO_AT_linz,,,,
RELAY_2030_47,RELAY_HUB,48.1612,16.3823,2030,CAND_DE_koeln__METRO_RO_craiova; CAND_PL_lodz__METRO_IT_bologna; CAND_PL_lodz__METRO_IT_florence; CAND_PL_lodz__METRO_IT_prato; CAND_IT_rome__METRO_PL_gdansk,True,METRO_AT_favoriten,,,,
RELAY_2030_48,RELAY_HUB,48.1482,17.1067,2030,CAND_DE_koeln__METRO_RO_galati; CAND_DE_koeln__METRO_RO_braila; CAND_IT_rome__METRO_LT_kaunas; CAND_IT_rome__NONMETRO_LT,True,METRO_SK_bratislava,,,,
