year,lane_id,lane_type,truck_class,road_km,drive_time_hr,relay_flag,annual_flow,truckloads,transport_cost_eur,co2_kg
2030,RELAY_2030_15__METRO_IT_parma,RELAY_HUB,M,0.0,0.0,False,158.03099162685442,27.0,0.0,0.0
2030,RELAY_2030_15__METRO_IT_lecco,RELAY_HUB,M,138.12,1.657,False,147.7692389238119,25.0,2589.75,1415.7
2030,RELAY_2030_16__METRO_IT_treviso,RELAY_HUB,M,0.0,0.0,False,181.63302284385213,31.0,0.0,0.0
2030,RELAY_2030_17__METRO_IT_turin,RELAY_HUB,M,0.0,0.0,False,846.5945980010057,142.0,0.0,0.0
2030,RELAY_2030_20__METRO_FR_bordeaux,RELAY_HUB,M,0.0,0.0,False,462.78382553662686,78.0,0.0,0.0
2030,RELAY_2030_20__METRO_ES_santander,RELAY_HUB,M,299.23,3.591,False,4241.885216063823,707.0,158666.71,86737.8
2030,RELAY_2030_22__METRO_FR_lyon,RELAY_HUB,M,0.0,0.0,False,809.871694689097,135.0,0.0,0.0
2030,RELAY_2030_28__METRO_ES_sevilla,RELAY_HUB,M,281.08,3.373,False,310.35927615314046,52.0,10962.12,5992.6
2030,RELAY_2030_28__METRO_ES_granada,RELAY_HUB,M,278.81,3.346,False,100.13478532488118,17.0,3554.83,1943.3
2030,RELAY_2030_31__METRO_FR_tours,RELAY_HUB,M,0.0,0.0,False,166.25217261925042,28.0,0.0,0.0
2030,RELAY_2030_33__METRO_FR_nantes,RELAY_HUB,M,80.96,0.971,False,323.75423089011923,54.0,3278.88,1792.5
2030,RELAY_2030_33__METRO_FR_rennes,RELAY_HUB,M,110.08,1.321,False,160.71043353194204,27.0,2229.12,1218.6
2030,RELAY_2030_33__METRO_FR_angers,RELAY_HUB,M,0.0,0.0,False,71.11898495379045,12.0,0.0,0.0
2030,RELAY_2030_35__METRO_AT_graz,RELAY_HUB,M,0.0,0.0,False,98.19954561232154,17.0,0.0,0.0
2030,RELAY_2030_37__METRO_DE_munich,RELAY_HUB,M,0.0,0.0,False,933.547765892904,156.0,0.0,0.0
2030,RELAY_2030_40__METRO_HR_zagreb,RELAY_HUB,M,0.0,0.0,False,168.2288598130841,29.0,0.0,0.0
2030,RELAY_2030_41__METRO_CZ_pilsen,RELAY_HUB,M,0.0,0.0,False,40.67913252762431,7.0,0.0,0.0
2030,RELAY_2030_42__METRO_AT_linz,RELAY_HUB,M,0.0,0.0,False,87.08261592036061,15.0,0.0,0.0
2030,RELAY_2030_44__METRO_AT_favoriten,RELAY_HUB,M,0.0,0.0,False,2529.028010843351,422.0,0.0,0.0
2030,RELAY_2030_45__METRO_AT_vienna,RELAY_HUB,M,111.07,1.333,False,912.7584378662658,153.0,12745.28,6967.4
2030,RELAY_2030_45__METRO_AT_donaustadt,RELAY_HUB,M,107.51,1.29,False,90.78825915101426,16.0,1290.12,705.3
2030,RELAY_2030_45__METRO_CZ_brno,RELAY_HUB,M,0.0,0.0,False,101.30618370165746,17.0,0.0,0.0
2030,RELAY_2030_48__METRO_SK_bratislava,RELAY_HUB,M,0.0,0.0,False,110.04580994152047,19.0,0.0,0.0
2030,RELAY_2030_50__METRO_SE_stockholm,RELAY_HUB,M,175.83,2.11,False,936.1985698852773,157.0,20703.98,11318.2
2030,RELAY_2030_51__METRO_HR_split,RELAY_HUB,M,0.0,0.0,False,708.4394156775701,119.0,0.0,0.0
2030,RELAY_2030_52__METRO_DE_augsburg,RELAY_HUB,M,0.0,0.0,False,159.7617826167238,27.0,0.0,0.0
2030,RELAY_2030_53__METRO_NO_oslo,RELAY_HUB,M,225.83,2.71,False,2518.0842511340206,420.0,71136.45,38887.9
2030,RELAY_2030_54__METRO_DK_arhus,RELAY_HUB,M,0.0,0.0,False,2223.111261220557,371.0,0.0,0.0
2030,RELAY_2030_55__METRO_DE_halle_saale,RELAY_HUB,M,0.0,0.0,False,132.57340696056445,23.0,0.0,0.0
2030,RELAY_2030_56__METRO_DE_magdeburg,RELAY_HUB,M,2.5,0.03,False,129.8305088855183,22.0,41.25,22.5
2030,RELAY_2030_56__METRO_DE_neue_neustadt,RELAY_HUB,M,0.0,0.0,False,125.25901209377467,21.0,0.0,0.0
2030,RELAY_2030_57__METRO_LV_riga,RELAY_HUB,M,228.63,2.744,False,907.7827275,152.0,26063.82,14248.2
2030,RELAY_2030_57__METRO_LT_klaipeda,RELAY_HUB,M,0.0,0.0,False,860.7306485161291,144.0,0.0,0.0
2030,RELAY_2030_73__METRO_IT_seregno,RELAY_HUB,M,0.0,0.0,False,300.66935419914506,51.0,0.0,0.0
2030,RELAY_2030_73__METRO_IT_como,RELAY_HUB,M,19.99,0.24,False,231.91561108876033,39.0,584.71,319.6
2030,RELAY_2030_76__METRO_IT_genoa,RELAY_HUB,M,0.0,0.0,False,312.98345744279607,53.0,0.0,0.0
2030,RELAY_2030_78__METRO_CH_zurich,RELAY_HUB,M,0.0,0.0,False,657.5471669235328,110.0,0.0,0.0
2030,RELAY_2030_79__METRO_FR_saint_etienne,RELAY_HUB,M,208.91,2.507,False,171.1133472572402,29.0,4543.79,2483.9
2030,RELAY_2030_80__METRO_CH_bern,RELAY_HUB,M,0.0,0.0,False,202.47053526970953,34.0,0.0,0.0
2030,RELAY_2030_81__METRO_CH_basel,RELAY_HUB,M,0.0,0.0,False,2312.2542796324833,386.0,0.0,0.0
2030,RELAY_2030_81__METRO_CH_lausanne,RELAY_HUB,M,136.06,1.633,False,214.04028014226435,36.0,3673.62,2008.2
2030,RELAY_2030_84__METRO_RO_oradea,RELAY_HUB,M,0.0,0.0,False,2922.4831982421874,488.0,0.0,0.0
2030,RELAY_2030_85__METRO_RO_iasi,RELAY_HUB,M,293.64,3.524,False,75.9137693359375,13.0,2862.99,1565.1
2030,RELAY_2030_85__METRO_RO_brasov,RELAY_HUB,M,253.7,3.044,False,679.155641425455,114.0,21691.35,11857.9
2030,RELAY_2030_85__METRO_RO_bacau,RELAY_HUB,M,263.44,3.161,False,149.90567109375,25.0,4939.5,2700.3
2030,RELAY_2030_88__METRO_RO_timisoara,RELAY_HUB,M,48.28,0.579,False,77.88621237664472,13.0,470.73,257.3
2030,RELAY_2030_88__METRO_RO_craiova,RELAY_HUB,M,284.35,3.412,False,69.18723281249999,12.0,2559.15,1399.0
2030,RELAY_2030_88__METRO_RO_arad,RELAY_HUB,M,0.0,0.0,False,39.39828535156249,7.0,0.0,0.0
2030,RELAY_2030_89__METRO_HU_debrecen,RELAY_HUB,M,107.01,1.284,False,48.602330292598964,9.0,722.32,394.9
2030,RELAY_2030_89__METRO_RO_cluj_napoca,RELAY_HUB,M,160.43,1.925,False,116.32356393914472,20.0,2406.45,1315.5
2030,RELAY_2030_92__METRO_EE_tallinn,RELAY_HUB,M,151.12,1.813,False,656.6125225,110.0,12467.4,6815.5
2030,RELAY_2030_92__METRO_FI_helsinki,RELAY_HUB,M,230.13,2.762,False,710.7666268768768,119.0,20539.1,11228.0
2030,RELAY_2030_92__METRO_FI_espoo,RELAY_HUB,M,229.14,2.75,False,1786.370306276276,298.0,51212.79,27996.3
2030,RELAY_2030_92__METRO_FI_vantaa,RELAY_HUB,M,245.14,2.942,False,97.84639791666665,17.0,3125.54,1708.6
2030,RELAY_2030_92__METRO_FI_turku,RELAY_HUB,M,259.79,3.117,False,90.79440527402402,16.0,3117.48,1704.2
2030,RELAY_2030_93__METRO_BG_sofia,RELAY_HUB,M,129.24,1.551,False,188.48588792903527,32.0,3101.76,1695.6
2030,RELAY_2030_93__METRO_BG_plovdiv,RELAY_HUB,M,258.2,3.098,False,131.89360426716138,22.0,4260.3,2329.0
2030,RELAY_2030_97__METRO_FR_montpellier,RELAY_HUB,M,0.0,0.0,False,221.66956349233388,37.0,0.0,0.0
2030,RELAY_2030_101__METRO_FR_paris,RELAY_HUB,M,0.0,0.0,False,5122.705833513628,854.0,0.0,0.0
2030,RELAY_2030_103__METRO_FR_rouen,RELAY_HUB,M,201.39,2.417,False,214.86391899914818,36.0,5437.53,2972.5
2030,RELAY_2030_103__METRO_FR_le_havre,RELAY_HUB,M,263.05,3.157,False,76.66072404109879,13.0,2564.74,1402.1
2030,RELAY_2030_105__METRO_CH_geneva,RELAY_HUB,M,0.0,0.0,False,292.13605803200943,49.0,0.0,0.0
2030,RELAY_2030_107__METRO_FR_cergy_pontoise,RELAY_HUB,M,144.14,1.73,False,80.35521676597102,14.0,1513.47,827.4
2030,RELAY_2030_108__METRO_FR_marseille,RELAY_HUB,M,0.0,0.0,False,740.8430148296422,124.0,0.0,0.0
2030,RELAY_2030_109__METRO_FR_avignon,RELAY_HUB,M,0.0,0.0,False,218.75285870954002,37.0,0.0,0.0
2030,RELAY_2030_110__METRO_ES_terrassa,RELAY_HUB,M,0.0,0.0,False,91.79021988114108,16.0,0.0,0.0
2030,RELAY_2030_110__METRO_ES_sabadell,RELAY_HUB,M,8.14,0.098,False,89.00869806656104,15.0,91.58,50.1
2030,RELAY_2030_111__METRO_FR_toulouse,RELAY_HUB,M,0.0,0.0,False,491.95087336456555,82.0,0.0,0.0
2030,RELAY_2030_126__METRO_IT_palermo,RELAY_HUB,M,168.18,2.018,False,376.2984716205682,63.0,7946.5,4344.1
2030,RELAY_2030_126__METRO_IT_catania,RELAY_HUB,M,0.0,0.0,False,275.0149724415388,46.0,0.0,0.0
2030,RELAY_2030_126__METRO_MT_valletta,RELAY_HUB,M,184.13,2.21,False,119.9298875,20.0,2761.95,1509.9
2030,RELAY_2030_127__METRO_IT_cagliari,RELAY_HUB,M,0.0,0.0,False,223.70620892632633,38.0,0.0,0.0
2030,RELAY_2030_130__METRO_FR_nice,RELAY_HUB,M,96.09,1.153,False,429.72783799829637,72.0,5188.86,2836.6
2030,RELAY_2030_132__METRO_IT_milan,RELAY_HUB,M,248.18,2.978,False,1479.7447397787275,247.0,45975.34,25133.2
2030,RELAY_2030_132__METRO_IT_busto_arsizio,RELAY_HUB,M,278.18,3.338,False,314.0096327131003,53.0,11057.66,6044.9
2030,RELAY_2030_134__METRO_IT_padova,RELAY_HUB,M,281.11,3.373,False,329.402261767664,55.0,11595.79,6339.0
2030,RELAY_2030_134__METRO_IT_verona,RELAY_HUB,M,297.78,3.573,False,302.72170473975353,51.0,11390.08,6226.6
2030,RELAY_2030_134__METRO_IT_vicenza,RELAY_HUB,M,299.66,3.596,False,157.00481635655015,27.0,6068.12,3317.2
2030,RELAY_2030_137__METRO_FR_grenoble,RELAY_HUB,M,0.0,0.0,False,245.00320175468482,41.0,0.0,0.0
2030,RELAY_2030_140__METRO_IT_trieste,RELAY_HUB,M,0.0,0.0,False,81.88878657027908,14.0,0.0,0.0
2030,RELAY_2030_140__METRO_SI_ljubljana,RELAY_HUB,M,71.94,0.863,False,451.7008125,76.0,4100.58,2241.7
2030,RELAY_2030_141__METRO_SK_kosice,RELAY_HUB,M,277.68,3.332,False,1137.5721805555556,190.0,39569.4,21631.3
2030,RELAY_2030_142__METRO_CZ_prague,RELAY_HUB,M,216.01,2.592,False,342.5611160220995,58.0,9396.44,5136.7
2030,RELAY_2030_143__METRO_HU_budapest,RELAY_HUB,M,258.46,3.102,False,439.78221944922547,74.0,14344.53,7841.7
2030,RELAY_2030_143__METRO_HU_miskolc,RELAY_HUB,M,229.66,2.756,False,1555.4257181153184,260.0,44783.7,24481.8
2030,RELAY_2030_144__METRO_HU_szeged,RELAY_HUB,M,245.48,2.946,False,38.32106811531841,7.0,1288.77,704.5
2030,RELAY_2030_145__METRO_DE_hamburg,RELAY_HUB,M,253.56,3.043,False,1035.564325877077,173.0,32899.41,17985.0
2030,RELAY_2030_145__METRO_DE_leipzig,RELAY_HUB,M,199.5,2.394,False,357.05795994460556,60.0,8977.5,4907.7
2030,RELAY_2030_145__METRO_DE_wandsbek,RELAY_HUB,M,255.11,3.061,False,241.56751467950403,41.0,7844.63,4288.4
2030,RELAY_2030_145__METRO_DE_marienthal,RELAY_HUB,M,253.29,3.039,False,169.38598638881555,29.0,5509.06,3011.6
2030,RELAY_2030_145__METRO_DE_hamburg_nord,RELAY_HUB,M,254.83,3.058,False,170.34840676602477,29.0,5542.55,3029.9
2030,RELAY_2030_145__METRO_DE_eimsbuettel,RELAY_HUB,M,252.92,3.035,False,148.2127380902136,25.0,4742.25,2592.4
2030,RELAY_2030_145__METRO_DE_altona,RELAY_HUB,M,250.06,3.001,False,145.32547695858608,25.0,4688.62,2563.1
2030,RELAY_2030_145__METRO_DE_hamburg_mitte,RELAY_HUB,M,250.79,3.009,False,133.48770631891318,23.0,4326.13,2364.9
2030,RELAY_2030_145__METRO_DE_luebeck,RELAY_HUB,M,294.9,3.539,False,119.77321594368236,20.0,4423.5,2418.2
2030,RELAY_2030_145__METRO_DE_harburg,RELAY_HUB,M,240.64,2.888,False,121.60181466037982,21.0,3790.08,2071.9
2030,RELAY_2030_148__METRO_FR_toulon,RELAY_HUB,M,95.1,1.141,False,267.3646050894378,45.0,3209.62,1754.6
2030,RELAY_2030_149__METRO_ES_palma,RELAY_HUB,M,0.0,0.0,False,217.64188233380605,37.0,0.0,0.0
2030,RELAY_2030_155__METRO_BG_sofia,RELAY_HUB,M,279.14,3.35,False,1301.5239281771799,217.0,45430.04,24835.1
2030,RELAY_2030_156__METRO_GR_athens,RELAY_HUB,M,93.94,1.127,False,764.5897379406308,128.0,9018.24,4930.0
2030,RELAY_2030_156__METRO_GR_piraeus,RELAY_HUB,M,90.66,1.088,False,36.77773423005566,7.0,475.96,260.2
2030,RELAY_2030_162__METRO_DE_nuernberg,RELAY_HUB,M,0.0,0.0,False,302.1999984436823,51.0,0.0,0.0
2030,RELAY_2030_163__METRO_LT_kaunas,RELAY_HUB,M,254.13,3.05,False,199.67974790322583,34.0,6480.32,3542.6
2030,RELAY_2030_164__METRO_GR_patras,RELAY_HUB,M,267.18,3.206,False,1191.8143392973097,199.0,39876.62,21799.2
2030,RELAY_2030_166__METRO_ES_barcelona,RELAY_HUB,M,5.87,0.07,False,2559.976041980149,427.0,1879.87,1027.7
2030,RELAY_2030_166__METRO_ES_eixample,RELAY_HUB,M,6.08,0.073,False,117.11670798231717,20.0,91.2,49.9
2030,RELAY_2030_166__METRO_ES_sant_marti,RELAY_HUB,M,10.51,0.126,False,103.84348107765454,18.0,141.88,77.6
2030,RELAY_2030_166__METRO_ES_badalona,RELAY_HUB,M,15.86,0.19,False,95.49891563391444,16.0,190.32,104.0
2030,RELAY_2030_166__METRO_ES_sants_montjuic,RELAY_HUB,M,4.75,0.057,False,76.95543687004758,13.0,46.31,25.3
2030,RELAY_2030_166__METRO_ES_horta_guinardo,RELAY_HUB,M,8.62,0.103,False,71.3923932408875,12.0,77.58,42.4
2030,RELAY_2030_166__METRO_ES_nou_barris,RELAY_HUB,M,11.14,0.134,False,74.17391505546753,13.0,108.62,59.4
2030,METRO_DE_osnabrueck__METRO_DE_kiel,HUB_CORRIDOR,M,266.61,3.199,True,133.48770631891318,23.0,4599.02,2514.1
2030,METRO_FI_espoo__METRO_FI_tampere,HUB_CORRIDOR,M,151.31,1.816,True,173.65531882507503,29.0,3290.99,1799.1
2030,METRO_PL_bialystok__METRO_LT_vilnius,HUB_CORRIDOR,M,221.63,2.66,True,281.0658062903226,47.0,7812.46,4270.8
2030,METRO_IT_barletta__METRO_IT_bari,HUB_CORRIDOR,M,53.02,0.636,True,291.4337767664068,49.0,1948.48,1065.2
2030,METRO_IT_caserta__METRO_IT_taranto,HUB_CORRIDOR,M,254.6,3.055,True,215.49680676389235,36.0,6874.2,3757.9
2030,METRO_IT_salerno__METRO_IT_messina,HUB_CORRIDOR,M,283.53,3.402,True,93.58718465174753,16.0,3402.36,1860.0
2030,METRO_IT_salerno__METRO_IT_reggio_calabria,HUB_CORRIDOR,M,294.79,3.537,True,74.08985451596679,13.0,2874.2,1571.2
2030,METRO_PT_porto__METRO_PT_lisbon,HUB_CORRIDOR,M,274.17,3.29,True,1283.2024578204512,214.0,44004.28,24055.7
2030,METRO_PT_porto__METRO_PT_amadora,HUB_CORRIDOR,M,271.59,3.259,True,65.9843974075852,11.0,2240.62,1224.9
2030,METRO_ES_vigo__METRO_PT_porto,HUB_CORRIDOR,M,120.8,1.45,True,4112.080864716754,686.0,62151.6,33976.2
2030,METRO_ES_cordoba__METRO_ES_malaga,HUB_CORRIDOR,M,133.92,1.607,True,264.48856552673294,45.0,4519.8,2470.8
2030,METRO_ES_albacete__METRO_ES_murcia,HUB_CORRIDOR,M,128.61,1.543,True,231.3054982650764,39.0,3761.84,2056.5
2030,METRO_ES_albacete__METRO_ES_alicante,HUB_CORRIDOR,M,139.48,1.674,True,169.81922657435987,29.0,3033.69,1658.4
2030,METRO_ES_cordoba__METRO_ES_jerez_de_la_frontera,HUB_CORRIDOR,M,180.27,2.163,True,87.15435019017436,15.0,2028.04,1108.7
2030,METRO_ES_oviedo__METRO_ES_vigo,HUB_CORRIDOR,M,266.16,3.194,True,4241.885216063823,707.0,141131.34,77151.8
2030,METRO_ES_valladolid__METRO_ES_gijon,HUB_CORRIDOR,M,222.74,2.673,True,122.97254338143301,21.0,3508.16,1917.8
2030,METRO_ES_valladolid__METRO_ES_oviedo,HUB_CORRIDOR,M,210.69,2.528,True,200.26957064976233,34.0,5372.59,2937.0
2030,METRO_ES_oviedo__METRO_ES_a_coruna,HUB_CORRIDOR,M,206.23,2.475,True,103.84348107765454,18.0,2784.1,1522.0
2030,METRO_ES_gasteiz_/_vitoria__METRO_ES_san_sebastian,HUB_CORRIDOR,M,76.54,0.919,True,77.88261080824091,13.0,746.26,408.0
2030,METRO_ES_albacete__METRO_ES_elche,HUB_CORRIDOR,M,129.22,1.551,True,100.13478532488118,17.0,1647.55,900.7
2030,METRO_ES_santander__METRO_ES_oviedo,HUB_CORRIDOR,M,165.21,1.983,True,4241.885216063823,707.0,87602.6,47889.4
2030,METRO_ES_albacete__METRO_ES_cartagena,HUB_CORRIDOR,M,172.12,2.065,True,89.93587200475439,15.0,1936.35,1058.5
2030,METRO_ES_albacete__METRO_ES_almeria,HUB_CORRIDOR,M,245.52,2.946,True,83.44565443740098,14.0,2577.96,1409.3
2030,METRO_ES_burgos__METRO_ES_santander,HUB_CORRIDOR,M,125.22,1.503,True,77.88261080824091,13.0,1220.9,667.4
2030,METRO_BG_sofia__METRO_GR_thessaloniki,HUB_CORRIDOR,M,230.71,2.768,True,188.48588792903527,32.0,5537.04,3026.9
2030,METRO_BG_plovdiv__METRO_BG_burgas,HUB_CORRIDOR,M,226.89,2.723,True,48.490295686456385,9.0,1531.51,837.2
2030,METRO_RO_ploiesti__METRO_BG_varna,HUB_CORRIDOR,M,245.3,2.944,True,80.4938908395176,14.0,2575.65,1408.0
2030,METRO_RO_brasov__METRO_RO_bucharest,HUB_CORRIDOR,M,140.84,1.69,True,412.24059550781243,69.0,7288.47,3984.4
2030,METRO_RO_cluj_napoca__METRO_RO_pitesti,HUB_CORRIDOR,M,234.65,2.816,True,38.43735156249999,7.0,1231.91,673.4
2030,METRO_RO_brasov__METRO_RO_constanta,HUB_CORRIDOR,M,288.93,3.467,True,70.1481666015625,12.0,2600.37,1421.5
2030,METRO_RO_bacau__METRO_RO_galati,HUB_CORRIDOR,M,152.09,1.825,True,65.34349765625,11.0,1254.74,685.9
2030,METRO_RO_brasov__METRO_RO_ploiesti,HUB_CORRIDOR,M,84.06,1.009,True,133.3452492379551,23.0,1450.04,792.7
2030,METRO_RO_bacau__METRO_RO_braila,HUB_CORRIDOR,M,166.6,1.999,True,47.085755664062496,8.0,999.6,546.4
